timestamp,domain,mode,server_ip,step,response,rtt_ms,total_time_ms,cache_status,servers_visited
2025-10-26T19:08:21.449073,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6519,25.8915,N/A (No Cache),1
2025-10-26T19:08:21.487458,mobile.events.data.microsoft.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",24.2283,24.5011,N/A (No Cache),1
2025-10-26T19:08:23.556258,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.7492,29.0058,N/A (No Cache),1
2025-10-26T19:08:23.585466,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3124,25.5728,N/A (No Cache),1
2025-10-26T19:08:23.611304,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3794,25.6553,N/A (No Cache),1
2025-10-26T19:08:24.346076,play.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4045,27.5915,N/A (No Cache),1
2025-10-26T19:08:24.373793,play.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.2362,24.3962,N/A (No Cache),1
2025-10-26T19:08:26.263429,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4146,27.6752,N/A (No Cache),1
2025-10-26T19:08:26.303659,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8606,28.1141,N/A (No Cache),1
2025-10-26T19:09:01.266787,one.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",32.9010,33.2053,N/A (No Cache),1
2025-10-26T19:09:01.300206,one.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.9059,28.0950,N/A (No Cache),1
2025-10-26T19:09:02.093657,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7169,28.0340,N/A (No Cache),1
2025-10-26T19:09:02.121990,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.8405,26.0985,N/A (No Cache),1
2025-10-26T19:09:02.148380,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4933,26.7415,N/A (No Cache),1
2025-10-26T19:09:02.262798,beacons.gcp.gvt2.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4023,25.6512,N/A (No Cache),1
2025-10-26T19:09:02.288831,beacons.gcp.gvt2.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6005,24.9057,N/A (No Cache),1
2025-10-26T19:09:02.480148,b1.nel.goog (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1241,25.4145,N/A (No Cache),1
2025-10-26T19:09:02.505861,b1.nel.goog (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.0819,25.3234,N/A (No Cache),1
2025-10-26T19:09:31.960228,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1722,26.4664,N/A (No Cache),1
2025-10-26T19:09:31.987107,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9682,27.2284,N/A (No Cache),1
2025-10-26T19:09:34.890953,main.vscode-cdn.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.3462,26.6542,N/A (No Cache),1
2025-10-26T19:09:34.917990,main.vscode-cdn.net (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7908,25.0635,N/A (No Cache),1
2025-10-26T19:09:37.500163,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4668,26.7179,N/A (No Cache),1
2025-10-26T19:09:37.540844,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9880,27.2231,N/A (No Cache),1
2025-10-26T19:09:37.580678,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1215,27.4084,N/A (No Cache),1
2025-10-26T19:10:24.288909,waa-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4214,25.7301,N/A (No Cache),1
2025-10-26T19:10:24.314911,waa-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8690,25.0916,N/A (No Cache),1
2025-10-26T19:10:27.516710,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5398,26.8133,N/A (No Cache),1
2025-10-26T19:10:27.543819,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3015,25.5320,N/A (No Cache),1
2025-10-26T19:10:29.862077,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.5437,28.7910,N/A (No Cache),1
2025-10-26T19:10:29.903445,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7119,27.9899,N/A (No Cache),1
2025-10-26T19:10:30.805146,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.3957,27.7174,N/A (No Cache),1
2025-10-26T19:10:30.845263,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0012,26.2740,N/A (No Cache),1
2025-10-26T19:11:01.270496,one.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",30.1499,30.4766,N/A (No Cache),1
2025-10-26T19:11:01.301187,one.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.7647,30.0086,N/A (No Cache),1
2025-10-26T19:11:03.402601,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1179,25.4464,N/A (No Cache),1
2025-10-26T19:11:03.428305,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.9898,25.2693,N/A (No Cache),1
2025-10-26T19:11:07.462832,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7431,27.9908,N/A (No Cache),1
2025-10-26T19:11:07.503383,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5149,27.7684,N/A (No Cache),1
2025-10-26T19:11:45.217594,ssl.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.3764,27.6766,N/A (No Cache),1
2025-10-26T19:11:45.245542,ssl.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1265,25.3658,N/A (No Cache),1
2025-10-26T19:11:49.262230,accounts.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",28.5475,28.8498,N/A (No Cache),1
2025-10-26T19:11:49.291399,accounts.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1807,26.4575,N/A (No Cache),1
2025-10-26T19:11:50.781610,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.8531,30.1433,N/A (No Cache),1
2025-10-26T19:11:50.812011,ssl.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.4112,24.7891,N/A (No Cache),1
2025-10-26T19:11:50.837344,ssl.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.0186,30.4809,N/A (No Cache),1
2025-10-26T19:11:50.868146,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",25.9020,26.1371,N/A (No Cache),1
2025-10-26T19:11:51.040777,waa-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5117,26.7613,N/A (No Cache),1
2025-10-26T19:11:51.067804,waa-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1359,26.3758,N/A (No Cache),1
2025-10-26T19:12:02.477982,b1.nel.goog (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",28.1889,28.4655,N/A (No Cache),1
2025-10-26T19:12:02.506750,b1.nel.goog (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0236,26.2315,N/A (No Cache),1
2025-10-26T19:12:04.607161,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.8703,26.1502,N/A (No Cache),1
2025-10-26T19:12:04.633539,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7675,26.9971,N/A (No Cache),1
2025-10-26T19:12:08.698894,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.3885,28.6267,N/A (No Cache),1
2025-10-26T19:12:08.739997,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",28.6291,28.8978,N/A (No Cache),1
2025-10-26T19:12:28.797003,play.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8478,28.1031,N/A (No Cache),1
2025-10-26T19:12:28.825371,play.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4196,26.6452,N/A (No Cache),1
2025-10-26T19:12:34.369432,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5736,27.8165,N/A (No Cache),1
2025-10-26T19:12:34.409845,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8983,25.1112,N/A (No Cache),1
2025-10-26T19:12:39.355764,media-bom5-1.cdn.whatsapp.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2835,26.5136,N/A (No Cache),1
2025-10-26T19:12:39.382490,media-bom5-1.cdn.whatsapp.net (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9830,27.2880,N/A (No Cache),1
2025-10-26T19:12:39.410105,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0431,27.3690,N/A (No Cache),1
2025-10-26T19:12:49.528568,beacons.gvt2.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2802,26.5722,N/A (No Cache),1
2025-10-26T19:12:49.555411,beacons.gvt2.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.4536,24.7374,N/A (No Cache),1
2025-10-26T19:12:56.008325,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7850,26.0470,N/A (No Cache),1
2025-10-26T19:12:56.047089,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6576,27.0858,N/A (No Cache),1
2025-10-26T19:13:03.551407,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2523,26.4807,N/A (No Cache),1
2025-10-26T19:13:03.590277,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1818,25.4543,N/A (No Cache),1
2025-10-26T19:13:05.678891,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6417,25.8944,N/A (No Cache),1
2025-10-26T19:13:05.705061,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.0363,25.3816,N/A (No Cache),1
2025-10-26T19:13:17.663744,web.whatsapp.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.2423,28.4166,N/A (No Cache),1
2025-10-26T19:13:17.692367,web.whatsapp.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5481,26.7353,N/A (No Cache),1
2025-10-26T19:13:53.298009,realtime.chatgpt.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",32.9814,33.2365,N/A (No Cache),1
2025-10-26T19:13:53.331531,realtime.chatgpt.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",32.3129,32.5651,N/A (No Cache),1
2025-10-26T19:13:58.889439,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.4012,30.6437,N/A (No Cache),1
2025-10-26T19:13:58.932524,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1066,26.3824,N/A (No Cache),1
2025-10-26T19:13:59.785394,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.2346,27.4768,N/A (No Cache),1
2025-10-26T19:13:59.825351,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",25.8996,26.1726,N/A (No Cache),1
2025-10-26T19:14:05.242061,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",30.1509,30.4375,N/A (No Cache),1
2025-10-26T19:14:05.272824,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4014,27.6403,N/A (No Cache),1
2025-10-26T19:14:07.374219,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2308,26.5169,N/A (No Cache),1
2025-10-26T19:14:07.400940,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1937,25.6181,N/A (No Cache),1
2025-10-26T19:14:09.799076,espresso-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",28.2173,28.4967,N/A (No Cache),1
2025-10-26T19:14:09.827836,espresso-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5063,25.7313,N/A (No Cache),1
2025-10-26T19:14:35.046123,main.vscode-cdn.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1432,27.4448,N/A (No Cache),1
2025-10-26T19:14:35.073826,main.vscode-cdn.net (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8931,28.1382,N/A (No Cache),1
2025-10-26T19:15:03.555006,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2558,26.5326,N/A (No Cache),1
2025-10-26T19:15:03.594072,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5894,27.0159,N/A (No Cache),1
2025-10-26T19:15:09.140862,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.0066,28.2946,N/A (No Cache),1
2025-10-26T19:15:09.181580,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1627,25.4657,N/A (No Cache),1
2025-10-26T19:15:11.270917,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5795,27.9176,N/A (No Cache),1
2025-10-26T19:15:11.299113,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3198,25.5826,N/A (No Cache),1
2025-10-26T19:15:25.276018,waa-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7107,25.0313,N/A (No Cache),1
2025-10-26T19:15:25.301328,waa-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2638,25.5778,N/A (No Cache),1
2025-10-26T19:15:25.431071,beacons5.gvt3.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5786,27.8456,N/A (No Cache),1
2025-10-26T19:15:25.459145,beacons5.gvt3.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6256,26.8528,N/A (No Cache),1
2025-10-26T19:15:31.965483,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.3982,26.6767,N/A (No Cache),1
2025-10-26T19:15:32.004849,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4858,25.9435,N/A (No Cache),1
2025-10-26T19:15:35.265661,docs.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.3917,24.6320,N/A (No Cache),1
2025-10-26T19:15:35.290529,docs.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2561,26.5217,N/A (No Cache),1
2025-10-26T19:15:35.317250,fonts.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.6361,27.8621,N/A (No Cache),1
2025-10-26T19:15:35.345393,fonts.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4013,26.6192,N/A (No Cache),1
2025-10-26T19:15:35.372205,www.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4986,26.7060,N/A (No Cache),1
2025-10-26T19:15:35.399163,www.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.9493,25.1827,N/A (No Cache),1
2025-10-26T19:15:35.424548,fonts.googleapis.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5648,26.7870,N/A (No Cache),1
2025-10-26T19:15:35.451572,fonts.googleapis.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5103,25.7919,N/A (No Cache),1
2025-10-26T19:15:35.477596,apis.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2585,26.5405,N/A (No Cache),1
2025-10-26T19:15:35.504387,apis.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6895,26.9110,N/A (No Cache),1
2025-10-26T19:15:35.531600,sheets.new (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",35.9674,36.2921,N/A (No Cache),1
2025-10-26T19:15:35.568152,sheets.new (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.8783,31.1036,N/A (No Cache),1
2025-10-26T19:15:35.822809,www.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",23.8566,24.0943,N/A (No Cache),1
2025-10-26T19:15:35.847130,www.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7886,25.0132,N/A (No Cache),1
2025-10-26T19:15:35.872368,csp.withgoogle.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",28.2867,28.5163,N/A (No Cache),1
2025-10-26T19:15:35.901103,csp.withgoogle.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2752,25.4960,N/A (No Cache),1
2025-10-26T19:15:36.555327,ssl.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1824,26.4134,N/A (No Cache),1
2025-10-26T19:15:36.581910,ssl.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6863,24.9364,N/A (No Cache),1
2025-10-26T19:15:36.756973,ogads-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4600,25.7318,N/A (No Cache),1
2025-10-26T19:15:36.782981,ogads-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5234,25.7146,N/A (No Cache),1
2025-10-26T19:15:36.808836,accounts.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",50.1261,50.3151,N/A (No Cache),1
2025-10-26T19:15:36.859409,accounts.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",44.1759,44.3702,N/A (No Cache),1
2025-10-26T19:15:38.387397,peoplestackwebexperiments-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.1559,24.3921,N/A (No Cache),1
2025-10-26T19:15:38.411972,peoplestackwebexperiments-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6528,26.8025,N/A (No Cache),1
2025-10-26T19:15:38.439033,peoplestack-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5121,26.7370,N/A (No Cache),1
2025-10-26T19:15:38.465943,peoplestack-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8275,25.0702,N/A (No Cache),1
2025-10-26T19:15:38.577715,clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.4269,24.8270,N/A (No Cache),1
2025-10-26T19:15:38.602755,clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7766,26.9830,N/A (No Cache),1
2025-10-26T19:15:39.052417,ssl.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5214,26.8290,N/A (No Cache),1
2025-10-26T19:15:39.079533,ssl.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2719,25.4855,N/A (No Cache),1
2025-10-26T19:15:39.159918,espresso-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.6036,27.8380,N/A (No Cache),1
2025-10-26T19:15:39.188004,espresso-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7536,27.9560,N/A (No Cache),1
2025-10-26T19:15:39.216140,appsgrowthpromo-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",29.1152,29.3589,N/A (No Cache),1
2025-10-26T19:15:39.245752,appsgrowthpromo-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0484,26.2730,N/A (No Cache),1
2025-10-26T19:15:39.311835,appsgenaiserver-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7734,27.9994,N/A (No Cache),1
2025-10-26T19:15:39.340053,appsgenaiserver-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6932,25.8842,N/A (No Cache),1
2025-10-26T19:15:39.866994,contacts.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5630,25.9914,N/A (No Cache),1
2025-10-26T19:15:39.893180,contacts.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5822,26.7589,N/A (No Cache),1
2025-10-26T19:15:39.957245,addons-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.2846,24.4951,N/A (No Cache),1
2025-10-26T19:15:39.981917,addons-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5813,26.8545,N/A (No Cache),1
2025-10-26T19:15:50.824009,clients4.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",29.9933,30.2382,N/A (No Cache),1
2025-10-26T19:15:50.854454,clients4.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7226,24.9271,N/A (No Cache),1
2025-10-26T19:15:56.402753,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0200,27.2696,N/A (No Cache),1
2025-10-26T19:15:56.442449,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8823,25.1491,N/A (No Cache),1
2025-10-26T19:16:02.479897,b1.nel.goog (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.9700,26.2189,N/A (No Cache),1
2025-10-26T19:16:02.506392,b1.nel.goog (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1564,27.3960,N/A (No Cache),1
2025-10-26T19:16:37.034751,beacons.gvt2.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0510,26.3186,N/A (No Cache),1
2025-10-26T19:16:37.061388,beacons.gvt2.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.0633,24.3154,N/A (No Cache),1
2025-10-26T19:16:39.162735,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7664,26.0999,N/A (No Cache),1
2025-10-26T19:16:39.189072,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2907,25.7108,N/A (No Cache),1
2025-10-26T19:16:40.082743,beacons5.gvt3.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",32.7017,33.0985,N/A (No Cache),1
2025-10-26T19:16:40.116218,beacons5.gvt3.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6493,25.9285,N/A (No Cache),1
2025-10-26T19:16:42.607956,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7160,26.9775,N/A (No Cache),1
2025-10-26T19:16:42.647510,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6161,26.9132,N/A (No Cache),1
2025-10-26T19:16:43.535486,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7653,25.0151,N/A (No Cache),1
2025-10-26T19:16:43.573057,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5830,26.8602,N/A (No Cache),1
2025-10-26T19:16:45.226783,ssl.gstatic.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2547,26.5574,N/A (No Cache),1
2025-10-26T19:16:45.253638,ssl.gstatic.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.5731,24.7977,N/A (No Cache),1
2025-10-26T19:17:10.264663,accounts.youtube.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",29.5877,29.9299,N/A (No Cache),1
2025-10-26T19:17:10.295018,accounts.youtube.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7776,26.0470,N/A (No Cache),1
2025-10-26T19:17:16.703836,o4509262619082752.ingest.us.sentry.io (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0312,27.1935,N/A (No Cache),1
2025-10-26T19:17:16.743291,o4509262619082752.ingest.us.sentry.io (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4878,27.6368,N/A (No Cache),1
